k,p_ok_griebel_innovation_mean,p_ok_griebel_innovation_q05,p_ok_griebel_innovation_q50,p_ok_griebel_innovation_q95,p_ok_radial_mean,p_ok_radial_q05,p_ok_radial_q50,p_ok_radial_q95,p_ok_x_mean,p_ok_x_q05,p_ok_x_q50,p_ok_x_q95,p_ok_y_mean,p_ok_y_q05,p_ok_y_q50,p_ok_y_q95,p_ok_comp_mean,p_ok_comp_q05,p_ok_comp_q50,p_ok_comp_q95,p_ok_overall_mean,p_ok_overall_q05,p_ok_overall_q50,p_ok_overall_q95,u_griebel_innovation_mean,u_griebel_innovation_q05,u_griebel_innovation_q50,u_griebel_innovation_q95,u_radial_mean,u_radial_q05,u_radial_q50,u_radial_q95,u_x_mean,u_x_q05,u_x_q50,u_x_q95,u_y_mean,u_y_q05,u_y_q50,u_y_q95,u_comp_mean,u_comp_q05,u_comp_q50,u_comp_q95,u_overall_mean,u_overall_q05,u_overall_q50,u_overall_q95,griebel_multinomial_dc_mean,griebel_multinomial_dc_q05,griebel_multinomial_dc_q50,griebel_multinomial_dc_q95,griebel_multinomial_uncertainty_mean,griebel_multinomial_uncertainty_q05,griebel_multinomial_uncertainty_q50,griebel_multinomial_uncertainty_q95,griebel_multinomial_threshold_mean,griebel_multinomial_threshold_q05,griebel_multinomial_threshold_q50,griebel_multinomial_threshold_q95,dc_josang_history_mean,dc_josang_history_q05,dc_josang_history_q50,dc_josang_history_q95,dc_norm_history_mean,dc_norm_history_q05,dc_norm_history_q50,dc_norm_history_q95,nis_score_mean,nis_score_q05,nis_score_q50,nis_score_q95,nis_lower_band_mean,nis_lower_band_q05,nis_lower_band_q50,nis_lower_band_q95,nis_upper_band_mean,nis_upper_band_q05,nis_upper_band_q50,nis_upper_band_q95
500,0.9178378378378385,0.860810810810811,0.9162162162162163,0.9716216216216215,0.49464302268417504,0.433022356293455,0.4909302551880761,0.5657792065918527,0.6426684608028082,0.5619599356376929,0.6418163285087346,0.7165431970698791,0.6462764298906565,0.5722256987505757,0.650069368890622,0.7097882173114364,0.4152297385994206,0.3513737235035067,0.41224808783230904,0.4795976702152465,0.4499956875137932,0.39387731459381153,0.4484629684914633,0.5043129943228021,0.05405405405405611,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10764000146871588,0.10666381677078263,0.1069905293987824,0.10828793924381386,0.1103264983254875,0.1066633284520172,0.10704453475633607,0.1326821676071369,0.11080290882722876,0.10666332835009829,0.10699052939878234,0.1310560569341513,0.08557536243982664,0.07807357996369181,0.08457667614475606,0.09724745411404152,0.09503599143289065,0.09033872047105221,0.09438556183326463,0.10281309625758697,0.3367746606055482,0.28139347289113703,0.33618793241910966,0.3950327248857639,0.10593719977908826,0.10511458610311063,0.10597279762583604,0.10666332835009745,0.21017088021477653,0.20959954880078682,0.20959954880078682,0.2110128548811631,0.3453268626904301,0.29142495544777197,0.34867752582153877,0.39306137847358275,0.45153697658146685,0.3807281258144022,0.45555126713776595,0.513503049457414,0.6005052659972698,0.4195361354131657,0.5891355434064021,0.7754615232926599,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
501,0.9183783783783791,0.860810810810811,0.9162162162162163,0.9716216216216215,0.5010459507405586,0.43942654480935534,0.4966921225172949,0.5689719137653165,0.6468951620954416,0.5754668842332819,0.6463686092878106,0.7180354238146253,0.6513255335516803,0.5751847399826926,0.6519318684227859,0.7074256162474701,0.4211296494831137,0.3666513707524247,0.41494165006823697,0.4866628157763177,0.45619240450915705,0.4022940036668107,0.4541917075281982,0.5166824501767501,0.05405405405405611,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.1075718891637068,0.10666378082632477,0.10696646549160183,0.10816877081957854,0.11007342274492717,0.10666332844451686,0.10701650209831448,0.13086831206263705,0.11051342305976578,0.1066633283500984,0.10696646549160205,0.12934972495719133,0.08595747883644561,0.07865829786035397,0.08517091890552086,0.09700907551054155,0.09526776503004292,0.09054149779440851,0.09476901665825266,0.10226369094188607,0.331675356972325,0.27358296236188373,0.3322572663360347,0.3915907484371841,0.10599092939936179,0.10522891939231721,0.10602368697375661,0.10666332835009745,0.2101850132755803,0.20959954880078682,0.20959954880078682,0.2110128548811631,0.3404804130050727,0.28909037854067193,0.34364188911327453,0.38815248447868733,0.44516810467758794,0.3776112777321666,0.449012046590216,0.5070884461431255,0.6375970669173069,0.4497708728649834,0.6186817096990652,0.8566438408182965,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
502,0.9186486486486493,0.860810810810811,0.9162162162162163,0.9972972972972972,0.5070622314102029,0.4413661342051051,0.5046906618118553,0.5724680427717259,0.6510900626526008,0.5740644238276624,0.6498704571512465,0.7185670889829266,0.6571504170241202,0.5881616922284267,0.6621537925614692,0.7194549178119016,0.4276486580226061,0.36999025799694796,0.42219939534651324,0.4935515029614792,0.462643686462339,0.40238625067854455,0.46159299806556087,0.5203203255783816,0.05405405405405611,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10750830353173381,0.10666374752713348,0.1069441702741527,0.10805831697951829,0.11037320045288274,0.1066633284375681,0.10699052939878256,0.129446777051481,0.11024322623061318,0.1066633283500984,0.10694417027415276,0.12775695690657415,0.0866200321679984,0.07921610519707996,0.0860271372847976,0.0973184110378062,0.09566027121655499,0.09083203767842399,0.09519614136440235,0.102796509536478,0.3269807141232265,0.2701706786527607,0.3286385301542697,0.3890874400800033,0.10604066304188221,0.10533478786809158,0.10607082114053312,0.10666332835009745,0.21022561723407837,0.20959954880078682,0.21030620184097495,0.2110128548811631,0.3359340000336411,0.2863438621260216,0.3381194575592541,0.3868968153440744,0.43918361682393003,0.3740668847211696,0.4417739050896511,0.5052939348209893,0.6740579951918897,0.4898683624880991,0.6561030198103169,0.9468799877665265,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
503,0.9202702702702704,0.860810810810811,0.9162162162162163,0.9972972972972972,0.5141468882307195,0.4429878503905021,0.5107714741234044,0.5799616372117082,0.6552355088593005,0.5848781121806174,0.6484361855553094,0.7212028119644198,0.6620059041529217,0.59421382057465,0.6624342618545469,0.7189873620404835,0.4334388278015219,0.3794315228078959,0.42739078109041984,0.4972799288177268,0.4692145410886852,0.41499995872112033,0.46791030677915596,0.5285854293470663,0.054054054054056125,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10744897139482264,0.10666371667853555,0.10692351390180366,0.1079559442101633,0.1101179867679662,0.10666332843113091,0.10696646549160205,0.12784764968379927,0.11056351962573371,0.1066633283500984,0.10692351390180377,0.12925903217996634,0.08720011459641473,0.08013951121412269,0.08610915513918976,0.09898406085806227,0.09600887101010706,0.09153392013528464,0.09558910045229652,0.1027926120005576,0.3218556722350882,0.26568296646442585,0.3228676453260718,0.3799417949684351,0.10608670082412594,0.10543282169457922,0.10611447791206091,0.10666332835009745,0.21029628253809715,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.33055771325933925,0.2806163669500194,0.33245507031770827,0.3833702387550743,0.4321286260718689,0.3665795806828808,0.43494906029740854,0.5022622878591639,0.7152648379630357,0.5146599997075495,0.707708999515386,0.9814562214095504,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
504,0.9202702702702704,0.8351351351351354,0.9162162162162163,0.9972972972972972,0.5206870714699053,0.45460262183050165,0.5185286089877255,0.5816370228456587,0.6594123868349285,0.581247848177019,0.6578349278916132,0.7279951301844158,0.6672901967379444,0.5925436065988529,0.6697834390737667,0.7296451759577279,0.4396901546616784,0.3850971569695293,0.4353648854827964,0.49596726597461893,0.4757285027322841,0.419496164666523,0.47491755107106,0.5320419643850756,0.05405405405405611,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10739363280609034,0.10666368810018403,0.10690437604043845,0.10786106451856914,0.11047927330606103,0.10666332844354909,0.10695531788287732,0.1310560569341515,0.11029174114730862,0.1066633283500984,0.10690437604043862,0.12767225796538106,0.08784388476683952,0.08101361937056134,0.08664495634240665,0.09941786352090405,0.09638137487705797,0.09219672236517806,0.09585541071638981,0.103014989352489,0.31688327480450235,0.2663572092634393,0.3154926124705655,0.38111410066450246,0.10612931989778925,0.10552360363164084,0.10615491442781581,0.10666332835009745,0.21035152783262667,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.325595409535193,0.27942427418143845,0.32771932330986275,0.37667187691101456,0.4256161121270492,0.36496917388968153,0.42806330220611094,0.49199656108142364,0.7568318899525573,0.5381672317639448,0.748024236888547,1.0644393679857822,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
505,0.9213513513513516,0.860810810810811,0.9162162162162163,0.9972972972972972,0.5266407101961265,0.45807906464210685,0.526152765813775,0.5893520157881661,0.6661552461496152,0.5907935857052881,0.6655760597311866,0.7408582928887248,0.6708703405358208,0.6042616732181095,0.6756817557472031,0.7285325125661847,0.4465811633342968,0.3922382995126277,0.44171403179525387,0.5051284717806328,0.48230481673989656,0.4238293007805735,0.4806228507392623,0.5389876214057887,0.054054054054056125,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10734204076561894,0.10666366162500501,0.10688664517293989,0.1077731322370804,0.11021731081045687,0.10666332843667173,0.10693384208797829,0.12934972495719133,0.11003795995598548,0.10666332835009817,0.10688664517294,0.12619192766212056,0.08830510575400463,0.08151373452602892,0.0875889248548698,0.09921557213614568,0.09665184012613047,0.0925270365147635,0.09630182012802352,0.10289567550762467,0.31192274803092135,0.2617208240599731,0.3129839588748805,0.38114880756104996,0.10616877626835676,0.1056076726705629,0.10619236872921767,0.10666332835009745,0.21040778649114278,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.3210771898098907,0.27353185566057886,0.32171718305876207,0.3739636452564456,0.41968826942106363,0.3572645267096573,0.4202352414881905,0.48849099498906534,0.7968892277107931,0.5673974717040847,0.7867182466838906,1.06412829762874,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
506,0.922702702702703,0.8351351351351354,0.9162162162162163,0.9716216216216215,0.5313149963915991,0.4599761910364739,0.5301675288149925,0.59752263572621,0.6716450101376564,0.5909233550531956,0.6692194081078382,0.7416750628008071,0.6744829515871328,0.6048488113745626,0.6791291928130417,0.729380520049391,0.45262451442917545,0.39317014243420906,0.44950156953088577,0.5087341159864556,0.48786394925739757,0.42107414239888635,0.4862921482050874,0.5400797692435508,0.054054054054056125,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10789207758700915,0.10666363709821909,0.10687021795580626,0.10771549753049198,0.10997217815760464,0.1066633284303006,0.10691394497112111,0.12775695690657415,0.10980110595804989,0.1066633283500984,0.10687021795580637,0.12481158209222434,0.08870362596144866,0.08210854583569917,0.08752551994746954,0.10037682076604763,0.09704251763056564,0.0928443196256848,0.0965868206809749,0.10388732677354962,0.3074872402102475,0.2526035330336323,0.30629917514131066,0.37274988890556693,0.10620530646139201,0.10568552738109067,0.10622706118992128,0.10666332835009748,0.2105067179167691,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.317043742327262,0.2672685027960171,0.31869220909803053,0.37232757781235637,0.4147389648148962,0.3490870904761671,0.4163456689649112,0.4865716209433065,0.8256233155026069,0.5557099322090483,0.8212586031994145,1.1114276548107247,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
507,0.9237837837837841,0.860810810810811,0.9162162162162163,0.9716216216216215,0.5382897049782547,0.4658378271922544,0.5415753660284546,0.6043083004193642,0.6772598700616517,0.6017596785019821,0.6765231725595495,0.7483228676497696,0.6785106779083709,0.6085424649003631,0.6843362977746564,0.7345628453682029,0.4590464769294308,0.40413204644440964,0.4596631015522579,0.5106815944265496,0.49469839152624995,0.43600560617470485,0.49604690252205275,0.5458199145183324,0.054054054054056125,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10780866914622081,0.10666361437643798,0.10685499862234127,0.10763823096105661,0.10974294177370743,0.10666332842439827,0.10689551060668928,0.1262709842554572,0.11017665882467786,0.1066633283500984,0.10685499862234149,0.12481158209222425,0.08939771811718206,0.08204584311437045,0.08814633986643766,0.10083229770404332,0.09742510328123513,0.09287824905913114,0.09670566616562243,0.10405556032762234,0.30178672299531284,0.24276888020906429,0.30208360814804575,0.3620718845764048,0.1062391290497935,0.10575762899407706,0.10625919583731283,0.10666332835009748,0.21053393893714525,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.311786775783001,0.262027806343315,0.3099364620574872,0.3645389566609386,0.407805960448635,0.34226898628214314,0.40492167866017836,0.4807211630436927,0.8539514624274868,0.590305440200502,0.8484046545952214,1.2003159647630872,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
508,0.9243243243243247,0.860810810810811,0.9162162162162163,0.9716216216216215,0.54583336460392,0.46936291671215286,0.5476767207099077,0.6080511072159533,0.6794852991759995,0.604024501079041,0.6819763944808925,0.7423857768998096,0.6834318222823658,0.6073721482508397,0.6889492751838864,0.7420558402414313,0.4639261528626007,0.41315230685063054,0.4658951075272668,0.527225880728966,0.501017051198827,0.4417892251406735,0.505162647898926,0.5560586398787197,0.054054054054056125,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.107730504838032,0.10666359332682597,0.10684089842909916,0.10756662720178588,0.11071371355652414,0.10666332841893028,0.10688664517293983,0.13311237968200898,0.10993214128852197,0.1066633283500984,0.10684089842909922,0.12352506016376529,0.09014450464852523,0.08278170457731981,0.08905474236201233,0.1037491171314999,0.09785131671299513,0.09312917965174854,0.09731311335178677,0.10540976356507073,0.29647431300385513,0.24047634948968252,0.29426161006486257,0.35057935886863506,0.10627044605474685,0.10582440424180765,0.10628896157372311,0.10666332835009748,0.210548071997949,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.30608682791803754,0.25922016761459066,0.3052191565724335,0.364748851454398,0.40030138297706425,0.3385690526775566,0.3987588053230471,0.47720473775351463,0.9018643380831557,0.6469180111225964,0.8909705334003877,1.2075640055003065,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
509,0.926486486486487,0.860810810810811,0.9297297297297298,0.9972972972972972,0.5540700717737803,0.4737126830061324,0.558839237484502,0.6170726537726711,0.6853460603581645,0.6151336214290766,0.6860590318437807,0.7483741386563983,0.6879976001088396,0.615328650229196,0.6905789675915328,0.7489369009146516,0.4709876784819149,0.41025793959580703,0.47513913885410086,0.5191051471486955,0.5085976316080387,0.4453446602450423,0.5148544408473272,0.5559908361723972,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.10825734025976783,0.10666371348218934,0.10682783514249328,0.10789577140630251,0.1104371879368558,0.10666332841386461,0.1068702179558062,0.13127076639706578,0.10970378389888268,0.1066633283500984,0.10682783514249339,0.12232649869992017,0.09059891248606744,0.08319498987316475,0.0899998762725609,0.10304212282985578,0.0982928426157532,0.09337052063624754,0.09769230170374366,0.10615982068936577,0.2907078674470154,0.2304116660763528,0.2898349260818542,0.34340267260939866,0.10629944423177255,0.10588624797606176,0.10631653330517093,0.10666332835009751,0.21056220505875278,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.2994520845912287,0.2513288211466616,0.2968715089466274,0.3589890340025227,0.39180125809633565,0.3282871651639718,0.38776205241993494,0.4720522209485214,0.9448749797638737,0.6681340421341654,0.92550753071722,1.2380976398514831,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
510,0.9275675675675683,0.860810810810811,0.9432432432432433,0.9972972972972972,0.5630614680429157,0.48954012915128187,0.5649273033554043,0.6291127316979349,0.6912348882062127,0.6137089056386271,0.6884422630663749,0.7562205323795181,0.6932087804631313,0.629077215898914,0.6991511002678497,0.757424362322228,0.47866843966570066,0.4172683806119155,0.48174740961220636,0.5261974237056519,0.5167542262873435,0.46002493399188926,0.5217695925536047,0.5648561658118472,0.05405405405405613,0.054054054054055944,0.054054054054056055,0.054054054054056055,0.1093461607725739,0.10666368513906713,0.10681573256269733,0.11171550949587827,0.1107756611215723,0.10666332840917186,0.10685499862234132,0.13692838264798507,0.10949062837194651,0.10666332835009829,0.10681573256269727,0.12121032982509809,0.09135094851060196,0.08361252741119933,0.09057032450596014,0.10306208986494678,0.0990740877195455,0.09367767060607811,0.098084527746712,0.1084525631221292,0.2848515735106187,0.2192464452856476,0.2840851126702156,0.34565887108919946,0.10632629625210517,0.10594352558216992,0.10634207298481187,0.10666332835009751,0.21071687292654906,0.20959954880078682,0.2110128548811631,0.2110128548811631,0.29188738487322174,0.23804815573686444,0.2921300027841026,0.34762591497602763,0.382265451570797,0.3138172132063253,0.3816173306161098,0.45705534268065034,0.9876467837019198,0.703784145537204,0.971216899527485,1.316953424326813,1.236433701309239,1.2364337013092417,1.2364337013092417,1.2364337013092417,2.9775685365661952,2.977568536566194,2.977568536566194,2.977568536566194
