k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
1143,0.8657142857,0.7778787908,0.6986007182,0.8543223847,0.6006515078,0.6867253019,0.1342857143,0.2221212092,0.3013992818,0.1456776153,0.3993484922,0.3132746981,0.8702702703,0.7472090746,0.7031061614,0.8385448712,0.5896427614,0.6664648515,0.05405405405,0.1160941767,0.1241988109,0.1090232267,0.1081486306,0.111196435,0.1230850654,0.1073204187,0.2115574505,0.1464284795,0.1947438371,3.383208547,1.236433701,2.977568537,1.008515494
1144,0.8631428571,0.7688918532,0.6986805518,0.8536716957,0.6001631196,0.681018341,0.1368571429,0.2311081468,0.3013194482,0.1463283043,0.3998368804,0.318981659,0.8678378378,0.7391515233,0.7029013004,0.8379663449,0.589181971,0.6614303949,0.05405405405,0.117855389,0.1230273088,0.1088650809,0.1074268072,0.1114503637,0.124927375,0.1072210204,0.2114756107,0.1513113023,0.2019207823,3.415044003,1.236433701,2.977568537,1.011048475
1145,0.8622857143,0.765318588,0.6935996076,0.8522952891,0.5954388775,0.6766023911,0.1377142857,0.234681412,0.3064003924,0.1477047109,0.4045611225,0.3233976089,0.867027027,0.7360218323,0.698492814,0.8367292448,0.5849313689,0.6575063122,0.05405405405,0.1181213899,0.1230580366,0.1087165941,0.1070110663,0.1113886501,0.1272560735,0.1076861021,0.2117983638,0.1534630764,0.2049174727,3.443837895,1.236433701,2.977568537,1.019612152
1146,0.862,0.7643254871,0.690303272,0.8535488467,0.5934198472,0.6750336857,0.138,0.2356745129,0.309696728,0.1464511533,0.4065801528,0.3249663143,0.8667567568,0.7349967785,0.6955290723,0.8378311342,0.5831237932,0.6560574304,0.05405405405,0.1183294448,0.1228077345,0.1085772951,0.1067397367,0.111314343,0.1304197385,0.1086791922,0.2125024147,0.1541887574,0.2058384991,3.434318147,1.236433701,2.977568537,1.050586007
1147,0.8622857143,0.76482354,0.6834875531,0.8523448602,0.5867313763,0.6718898783,0.1377142857,0.23517646,0.3165124469,0.1476551398,0.4132686237,0.3281101217,0.867027027,0.7354514654,0.6894697575,0.8367658748,0.5771245075,0.6532391105,0.05405405405,0.1175434122,0.1237716898,0.1084467209,0.1067233547,0.1109929172,0.1309972612,0.1084795615,0.2123564694,0.1544107574,0.2057768285,3.438622426,1.236433701,2.977568537,1.050932341
1148,0.862,0.7636527659,0.6804210527,0.8530069404,0.5844736498,0.6703249276,0.138,0.2363472341,0.3195789473,0.1469930596,0.4155263502,0.3296750724,0.8667567568,0.7345031671,0.6868064574,0.8373627982,0.5751180219,0.6518661869,0.05405405405,0.1170833457,0.1234493581,0.1083244182,0.106388796,0.110637046,0.1332633031,0.1094104186,0.2130195585,0.1554057791,0.2069551601,3.447665029,1.236433701,2.977568537,1.053270206
1149,0.8605714286,0.7635721678,0.6792983486,0.8523796176,0.5829064048,0.6693963663,0.1394285714,0.2364278322,0.3207016514,0.1476203824,0.4170935952,0.3306036337,0.8654054054,0.7344324358,0.6855692113,0.8368144237,0.5736950652,0.6510327997,0.05405405405,0.1169749243,0.1231458141,0.1087663553,0.1063080292,0.1105407707,0.1335444788,0.1091515363,0.2128336402,0.1555365295,0.207080102,3.449501382,1.236433701,2.977568537,1.096035922
1150,0.8614285714,0.7610277803,0.6759585146,0.8540481992,0.581267433,0.6673898223,0.1385714286,0.2389722197,0.3240414854,0.1459518008,0.418732567,0.3326101777,0.8662162162,0.7323162348,0.682540282,0.8382906398,0.5721744889,0.649254795,0.05405405405,0.1165263754,0.1234595579,0.1086237063,0.1063375401,0.1103885682,0.1364015479,0.1094639783,0.2130548467,0.1573772405,0.2094205775,3.458664526,1.236433701,2.977568537,1.111249361
1151,0.8582857143,0.7576831959,0.6711061419,0.8548879963,0.577608486,0.6637259891,0.1417142857,0.2423168041,0.3288938581,0.1451120037,0.422391514,0.3362740109,0.8632432432,0.7293472102,0.6781141122,0.839062979,0.5688919416,0.6459928686,0.05405405405,0.1164531185,0.1235234932,0.1084899883,0.1060972092,0.1101876039,0.1401951267,0.1103101592,0.2136597929,0.159689286,0.2124262306,3.477721104,1.236433701,2.977568537,1.10387775
1152,0.8597142857,0.7561630237,0.6632281823,0.8544516491,0.5713149864,0.6602754327,0.1402857143,0.2438369763,0.3367718177,0.1455483509,0.4286850136,0.3397245673,0.8645945946,0.7280207449,0.6714428933,0.8386749082,0.5631769781,0.6428312148,0.05405405405,0.1157839049,0.1262605808,0.1083647379,0.1070185518,0.1104026511,0.1428208802,0.1105316332,0.213819961,0.161175605,0.2140873027,3.487881077,1.236433701,2.977568537,1.102942386
1153,0.8577142857,0.7559054024,0.6615948147,0.8554293541,0.5708240171,0.6596906369,0.1422857143,0.2440945976,0.3384051853,0.1445706459,0.4291759829,0.3403093631,0.8627027027,0.7278112401,0.6698497638,0.839526958,0.5627048244,0.642311832,0.05405405405,0.1151572373,0.125646953,0.1082475036,0.1066240887,0.1099401267,0.1434850745,0.1101680798,0.2135596076,0.1617845479,0.2146101412,3.509119011,1.236433701,2.977568537,1.097050353
1154,0.8597142857,0.7542321976,0.6601303185,0.8552349123,0.5696019169,0.6574771857,0.1402857143,0.2457678024,0.3398696815,0.1447650877,0.4303980831,0.3425228143,0.8645945946,0.7262525779,0.6685322103,0.839349156,0.5616254404,0.6403869128,0.05405405405,0.1151704773,0.1248732734,0.108137847,0.1060681918,0.1096951568,0.1440667321,0.1098186392,0.2133052277,0.1630142107,0.2161621835,3.516615393,1.236433701,2.977568537,1.095813307
1155,0.8614285714,0.754402323,0.6582120277,0.8580149908,0.5697926301,0.6577769641,0.1385714286,0.245597677,0.3417879723,0.1419850092,0.4302073699,0.3422230359,0.8662162162,0.7264549911,0.666649761,0.8418348262,0.5617539559,0.6406405573,0.05405405405,0.1145833782,0.1244440749,0.1080353437,0.1058587443,0.1093444578,0.1452925384,0.1094824886,0.2130566139,0.1632579992,0.2162533198,3.515832725,1.236433701,2.977568537,1.075640705
1156,0.8611428571,0.7527261355,0.6557635504,0.8585071375,0.5679191642,0.6561131057,0.1388571429,0.2472738645,0.3442364496,0.1414928625,0.4320808358,0.3438868943,0.8659459459,0.7250565132,0.6643024192,0.8422782446,0.5600700573,0.6391707314,0.05405405405,0.1143741922,0.1244391604,0.1079395848,0.1057163889,0.1091255679,0.1461455854,0.1091588693,0.2128135667,0.1644183423,0.2177563906,3.523792912,1.236433701,2.977568537,1.054029068
1157,0.86,0.7524972042,0.652736786,0.8586616717,0.5655832901,0.654829503,0.14,0.2475027958,0.347263214,0.1413383283,0.4344167099,0.345170497,0.8648648649,0.7248880868,0.6615513267,0.842416233,0.5579604721,0.6380263925,0.05405405405,0.1138404619,0.1246058073,0.1078501771,0.1055975401,0.1088452926,0.1461298098,0.1088706969,0.2125874308,0.1649170855,0.2181916822,3.541188225,1.236433701,2.977568537,1.02891513
1158,0.8602857143,0.7528048901,0.6539830295,0.8565861223,0.5650512649,0.6545375002,0.1397142857,0.2471951099,0.3460169705,0.1434138777,0.4349487351,0.3454624998,0.8651351351,0.7251844688,0.6624719657,0.8405787827,0.5575197244,0.6378061398,0.05405405405,0.1133415614,0.1239325867,0.1083666344,0.105346935,0.1085736849,0.1467456473,0.1085924765,0.2123780281,0.165045298,0.2181447504,3.542651262,1.236433701,2.977568537,0.9950255922
1159,0.862,0.7542411664,0.6476793858,0.8582517567,0.5610770109,0.6536384179,0.138,0.2457588336,0.3523206142,0.1417482433,0.4389229891,0.3463615821,0.8667567568,0.7263275851,0.6571726938,0.8420705142,0.5539395149,0.6368975789,0.05405405405,0.1134015341,0.1261288863,0.1082500654,0.1062343298,0.109093086,0.1473706056,0.1083236943,0.2121736581,0.1642289432,0.2169716479,3.521542126,1.236433701,2.977568537,1.009417927
1160,0.8608571429,0.7529203457,0.6484959785,0.8573998661,0.56117078,0.6526074225,0.1391428571,0.2470796543,0.3515040215,0.1426001339,0.43882922,0.3473925775,0.8656756757,0.7250361797,0.6576786383,0.8413049072,0.554009242,0.635972903,0.05405405405,0.1139079453,0.1257723444,0.1081409398,0.1059479239,0.1090715577,0.1478235477,0.1080638721,0.2119741633,0.1649263625,0.2180098477,3.536818308,1.236433701,2.977568537,0.9872025957
1161,0.8602857143,0.7472938378,0.6471945334,0.8577439225,0.5605289344,0.6490064334,0.1397142857,0.2527061622,0.3528054666,0.1422560775,0.4394710656,0.3509935666,0.8651351351,0.7198065447,0.6567411108,0.8415993528,0.5534946733,0.6327549939,0.05405405405,0.1152075565,0.125737896,0.1080388505,0.1058532984,0.1096132041,0.1495648443,0.1083740507,0.2121822567,0.168115561,0.2225896771,3.546665742,1.236433701,2.977568537,1.004696749
1162,0.8605714286,0.743999144,0.6470510814,0.8574582878,0.5600693188,0.6472803488,0.1394285714,0.256000856,0.3529489186,0.1425417122,0.4399306812,0.3527196512,0.8654054054,0.7168878402,0.6563378776,0.8413467211,0.5530806926,0.6312024809,0.05405405405,0.1152243389,0.125047126,0.1079434039,0.1053916808,0.1093385332,0.1509520739,0.1081174448,0.2119790937,0.170319788,0.2254999904,3.536338521,1.236433701,2.977568537,1.019754847
1163,0.86,0.7429459462,0.6444394525,0.8573557651,0.5577399929,0.6454698776,0.14,0.2570540538,0.3555605475,0.1426442349,0.4422600071,0.3545301224,0.8648648649,0.7160359648,0.6539830917,0.8412673591,0.5509950738,0.6296170564,0.05405405405,0.1152393617,0.125493899,0.1078542209,0.1053982135,0.1092810838,0.1512049758,0.1078925821,0.2118162256,0.1708972268,0.2263443543,3.521953937,1.236433701,2.977568537,1.03786675
1164,0.8591428571,0.7444776762,0.6455724879,0.858123584,0.5587380921,0.6468156494,0.1408571429,0.2555223238,0.3544275121,0.141876416,0.4412619079,0.3531843506,0.8640540541,0.7174477283,0.6546747478,0.8419606626,0.5518130948,0.6307989127,0.05405405405,0.1146528662,0.1252506882,0.1077709371,0.1053666046,0.1090052687,0.1515645731,0.1076742339,0.2116454182,0.170218317,0.2252258386,3.505877636,1.236433701,2.977568537,1.063628135
1165,0.8602857143,0.7452324725,0.6449565627,0.8584567037,0.5581587879,0.6466681624,0.1397142857,0.2547675275,0.3550434373,0.1415432963,0.4418412121,0.3533318376,0.8651351351,0.7181393041,0.6538469967,0.8422651445,0.5511844374,0.6306246177,0.05405405405,0.1146601534,0.1263377273,0.1076932035,0.1058881958,0.1092541784,0.1517711197,0.1074621295,0.2114919985,0.1696715928,0.2245306192,3.497332479,1.236433701,2.977568537,1.079755367
1166,0.8597142857,0.7423134857,0.6419707944,0.8581241591,0.5552833453,0.6434606536,0.1402857143,0.2576865143,0.3580292056,0.1418758409,0.4447166547,0.3565393464,0.8645945946,0.7155149371,0.6512777929,0.8419770873,0.5486623745,0.6278036035,0.05405405405,0.1147107674,0.1261595983,0.1076206862,0.1056198595,0.1091073138,0.155705682,0.108425919,0.2121816261,0.1716550816,0.2271296792,3.508375577,1.236433701,2.977568537,1.073636771
1167,0.86,0.743405036,0.6402994415,0.8573683479,0.5532488617,0.6431080344,0.14,0.256594964,0.3597005585,0.1426316521,0.4467511383,0.3568919656,0.8648648649,0.7165151938,0.6499124909,0.8413008971,0.5469177453,0.6275220743,0.05405405405,0.1141579761,0.1262194367,0.1075530669,0.1055137855,0.1088568897,0.1556102244,0.1081963209,0.2120107625,0.1712801286,0.2264058181,3.503927929,1.236433701,2.977568537,1.059603127
1168,0.8634285714,0.7454329841,0.6431239107,0.8583064783,0.5562542569,0.6457254853,0.1365714286,0.2545670159,0.3568760893,0.1416935217,0.4437457431,0.3542745147,0.8681081081,0.7183356715,0.652413984,0.8421441921,0.5496354451,0.6298711231,0.05405405405,0.1136407221,0.1269499667,0.1074900423,0.1060751424,0.1090074887,0.1553877954,0.1079732489,0.2118581608,0.1702639077,0.2248439674,3.475448689,1.236433701,2.977568537,1.063530196
1169,0.8648571429,0.7419115615,0.642283007,0.8577693536,0.5551728209,0.6431338993,0.1351428571,0.2580884385,0.357716993,0.1422306464,0.4448271791,0.3568661007,0.8694594595,0.7151780004,0.6515019627,0.8416683209,0.5486509348,0.6275706676,0.05405405405,0.114298062,0.1266502899,0.1074313245,0.1057874864,0.1091156039,0.1555819,0.1077564333,0.2116972767,0.1722053252,0.2276729686,3.462604209,1.236433701,2.977568537,1.053528006
1170,0.8651428571,0.7406939581,0.6392893676,0.8581870156,0.5529700555,0.641669753,0.1348571429,0.2593060419,0.3607106324,0.1418129844,0.4470299445,0.358330247,0.8697297297,0.7141565596,0.6490131817,0.8420340607,0.5467102558,0.6262847083,0.05405405405,0.1137728148,0.1265120759,0.1073766403,0.1056013446,0.1088070843,0.156797884,0.1075456207,0.2115412992,0.1733280671,0.228957033,3.464804531,1.236433701,2.977568537,1.045056932
1171,0.8668571429,0.7408409324,0.6415174736,0.8593624608,0.5551532261,0.6427658743,0.1331428571,0.2591590676,0.3584825264,0.1406375392,0.4448467739,0.3572341257,0.8713513514,0.7143047618,0.650797088,0.8430799497,0.5487066102,0.627304569,0.05405405405,0.1132814446,0.1251635235,0.107325731,0.1050789489,0.108363457,0.1575850966,0.1073405726,0.2113779804,0.1735670365,0.2290545159,3.468940281,1.236433701,2.977568537,1.054377042
1172,0.866,0.7420329067,0.6453904788,0.8591918352,0.5580640982,0.6452121625,0.134,0.2579670933,0.3546095212,0.1408081648,0.4419359018,0.3547878375,0.8705405405,0.7153884092,0.6539902058,0.8429230642,0.5512277324,0.6294248458,0.05405405405,0.112822058,0.1257465099,0.107278352,0.105511844,0.108386947,0.1570302293,0.1071410641,0.2112176549,0.1730653954,0.2282005618,3.453293486,1.236433701,2.977568537,1.061532405
1173,0.8682857143,0.7422297832,0.6415524155,0.8602972635,0.55582923,0.6445301618,0.1317142857,0.2577702168,0.3584475845,0.1397027365,0.44417077,0.3554698382,0.8727027027,0.7155802063,0.6508474461,0.8439133377,0.5492146694,0.6287882332,0.05405405405,0.11239283,0.1267582979,0.1072342727,0.1058666956,0.1083824165,0.1580322984,0.1069468827,0.2110490189,0.1732268663,0.2282233787,3.439617916,1.236433701,2.977568537,1.057792057
1174,0.8665714286,0.7427756674,0.6400908115,0.8613061475,0.5552890998,0.6444715168,0.1334285714,0.2572243326,0.3599091885,0.1386938525,0.4447109002,0.3555284832,0.8710810811,0.7161108156,0.6496322766,0.8448138268,0.5487683153,0.6287747734,0.05405405405,0.1119920068,0.1258530447,0.1071932752,0.1054004833,0.1079976874,0.1580750248,0.1067578275,0.2109097753,0.1730884361,0.227893181,3.456903939,1.236433701,2.977568537,1.07040829
1175,0.8662857143,0.7427550633,0.6463763198,0.8620944379,0.5609457709,0.6470865902,0.1337142857,0.2572449367,0.3536236802,0.1379055621,0.4390542291,0.3529134098,0.8708108108,0.7158887658,0.6550721962,0.845518389,0.5537664635,0.6310252648,0.05405405405,0.1132544404,0.1260143621,0.1071551546,0.105886191,0.1087339677,0.1580607718,0.1065737082,0.2107489271,0.1724745111,0.227484014,3.440708888,1.236433701,2.977568537,1.093544702
1176,0.8665714286,0.7387167349,0.6464533077,0.8626747639,0.561323442,0.64486018,0.1334285714,0.2612832651,0.3535466923,0.1373252361,0.438676558,0.35513982,0.8710810811,0.7123169929,0.6550112111,0.8460351929,0.5541603867,0.629117439,0.05405405405,0.1140010422,0.1246999128,0.1071197183,0.1052174208,0.1086282314,0.1589158278,0.1063943443,0.2105912889,0.1746312744,0.230682486,3.434532821,1.236433701,2.977568537,1.097222316
1177,0.8645714286,0.7377244649,0.6445202429,0.8634829921,0.5599810967,0.6442837602,0.1354285714,0.2622755351,0.3554797571,0.1365170079,0.4400189033,0.3557162398,0.8691891892,0.711438945,0.6533598325,0.8467616982,0.5529713685,0.6285446938,0.05405405405,0.1140993317,0.1257037783,0.1070867852,0.105669337,0.1089401145,0.1592275626,0.1062195644,0.2104631842,0.1752241474,0.2315113891,3.433724709,1.236433701,2.977568537,1.092342285
1178,0.8611428571,0.7395786736,0.6441261031,0.8641270675,0.5603046922,0.645329407,0.1388571429,0.2604213264,0.3558738969,0.1358729325,0.4396953078,0.354670593,0.8659459459,0.7130168728,0.6531867224,0.8473415616,0.5533079152,0.6294896123,0.05405405405,0.1141610372,0.1264134002,0.1070561853,0.1059928057,0.1092398075,0.1590509187,0.1060492055,0.210298819,0.1740257547,0.2299026086,3.451153945,1.236433701,2.977568537,1.106373862
1179,0.862,0.7406861998,0.645955276,0.8637996604,0.5609761405,0.6461603155,0.138,0.2593138002,0.354044724,0.1362003396,0.4390238595,0.3538396845,0.8667567568,0.7140617087,0.6546001341,0.8470500789,0.5539743733,0.6302927942,0.05405405405,0.1136483947,0.1250731801,0.1070277592,0.1053667622,0.1087277895,0.1605897574,0.1064444175,0.2105404688,0.1735646307,0.229114094,3.438785527,1.236433701,2.977568537,1.100082898
1180,0.8625714286,0.738078575,0.6452079941,0.8634569238,0.5600912326,0.6446794546,0.1374285714,0.261921425,0.3547920059,0.1365430762,0.4399087674,0.3553205454,0.8672972973,0.7116893486,0.6540050888,0.846746509,0.5531480126,0.6289194609,0.05405405405,0.1147653966,0.1259726897,0.1070013578,0.1057941991,0.1092402857,0.1604638816,0.106269059,0.2104222163,0.1745885455,0.2309279531,3.438764998,1.236433701,2.977568537,1.088724374
1181,0.8625714286,0.7354007895,0.6441475958,0.8611071208,0.5573307262,0.6426491321,0.1374285714,0.2645992105,0.3558524042,0.1388928792,0.4426692738,0.3573508679,0.8672972973,0.7094085041,0.653140959,0.8446358676,0.5506959713,0.6270857706,0.05405405405,0.1148145957,0.1260223245,0.1075768703,0.1059191188,0.1093003895,0.160538963,0.1068411531,0.2108594264,0.176216543,0.2331841981,3.450683038,1.236433701,2.977568537,1.068154727
1182,0.8622857143,0.733019796,0.6402962055,0.859162846,0.5531054543,0.6393457519,0.1377142857,0.266980204,0.3597037945,0.140837154,0.4468945457,0.3606542481,0.867027027,0.7071924991,0.6498616626,0.8429095492,0.5469604053,0.6241208086,0.05405405405,0.1148596425,0.1264142208,0.1075153485,0.1057510621,0.1092715205,0.1615514851,0.1066720327,0.2107323747,0.1779407873,0.2353776797,3.454722273,1.236433701,2.977568537,1.049868573
1183,0.8625714286,0.7297777786,0.6447226687,0.860403064,0.55716847,0.6401926007,0.1374285714,0.2702222214,0.3552773313,0.139596936,0.44283153,0.3598073993,0.8672972973,0.7043883132,0.6535253456,0.8440231556,0.5505415658,0.624838794,0.05405405405,0.1152759369,0.1263184725,0.1074576331,0.1059925741,0.1096238874,0.1614487029,0.106554387,0.2106409977,0.1797157282,0.2379737183,3.460074698,1.236433701,2.977568537,1.037668604
1184,0.8642857143,0.7312587832,0.6476951243,0.8611770632,0.5601997842,0.6427068499,0.1357142857,0.2687412168,0.3523048757,0.1388229368,0.4398002158,0.3572931501,0.8689189189,0.7057429463,0.655978941,0.8447065149,0.5531519655,0.627029458,0.05405405405,0.1146909188,0.1273149589,0.1074035302,0.1066888959,0.1097418043,0.1606237125,0.1071342018,0.211113347,0.179086005,0.2369115943,3.455093648,1.236433701,2.977568537,1.030353851
1185,0.864,0.7330449245,0.6476823835,0.8596655251,0.5594418938,0.6433111814,0.136,0.2669550755,0.3523176165,0.1403344749,0.4405581062,0.3566888186,0.8686486486,0.7073515702,0.6559483159,0.8433504581,0.5524627344,0.6275617988,0.05405405405,0.1141426435,0.1273288032,0.1073528506,0.1065186172,0.1094380506,0.1596611385,0.1077031605,0.2115615778,0.1782491628,0.2355771081,3.449129984,1.236433701,2.977568537,1.016029181
1186,0.8657142857,0.7333248467,0.6499108074,0.8613492518,0.5623440561,0.6447507312,0.1342857143,0.2666751533,0.3500891926,0.1386507482,0.4376559439,0.3552492688,0.8702702703,0.707602753,0.6577769608,0.8448480126,0.5550659476,0.628863243,0.05405405405,0.1139496223,0.1259300674,0.1073054105,0.106001623,0.1091339582,0.1604950713,0.1088355438,0.2124021836,0.1782002263,0.2354224359,3.432978305,1.236433701,2.977568537,1.003891513
1187,0.864,0.7339693671,0.6506798004,0.8614915379,0.5634842933,0.6458689136,0.136,0.2660306329,0.3493201996,0.1385084621,0.4365157067,0.3541310864,0.8686486486,0.708291346,0.6585815046,0.8449723027,0.5561106438,0.6298892513,0.05405405405,0.1137494417,0.1260467739,0.1072610322,0.106054919,0.1090539861,0.1605265584,0.1086412201,0.2123029214,0.1777445967,0.2348339332,3.428626281,1.236433701,2.977568537,1.007116343
1188,0.8674285714,0.733098985,0.6486709461,0.8623680204,0.5621990428,0.6445073574,0.1325714286,0.266901015,0.3513290539,0.1376319796,0.4378009572,0.3554926426,0.8718918919,0.7074284438,0.6570949059,0.8457625523,0.5550190602,0.6286999297,0.05405405405,0.114423244,0.1263281162,0.1072195438,0.1061978531,0.1094810807,0.1605723307,0.1084526271,0.2121705302,0.1779671558,0.2353599342,3.391956642,1.236433701,2.977568537,1.018301233
1189,0.8657142857,0.7337736374,0.6505110045,0.8621563846,0.5637148826,0.6456143882,0.1342857143,0.2662263626,0.3494889955,0.1378436154,0.4362851174,0.3543856118,0.8702702703,0.7080663866,0.6588421151,0.8455530657,0.5563993112,0.6297153759,0.05405405405,0.1138939556,0.1260373541,0.1077808134,0.1064098407,0.1094313335,0.1604937809,0.1082695066,0.2120669303,0.1778433768,0.2349866356,3.39098982,1.236433701,2.977568537,1.038279255
