k,b_norm_griebel_innovation_mean,b_norm_radial_mean,b_norm_x_mean,b_norm_y_mean,b_norm_comp_mean,b_norm_overall_mean,d_norm_griebel_innovation_mean,d_norm_radial_mean,d_norm_x_mean,d_norm_y_mean,d_norm_comp_mean,d_norm_overall_mean,p_ok_griebel_innovation_mean,p_ok_radial_mean,p_ok_x_mean,p_ok_y_mean,p_ok_comp_mean,p_ok_overall_mean,u_griebel_innovation_mean,u_radial_mean,u_x_mean,u_y_mean,u_comp_mean,u_overall_mean,griebel_multinomial_dc_mean,griebel_multinomial_uncertainty_mean,griebel_multinomial_threshold_mean,dc_josang_history_mean,dc_norm_history_mean,nis_score_mean,nis_lower_band_mean,nis_upper_band_mean,rmse_mean
51,0.9571428571,0.8408061539,0.8422954836,0.8394697455,0.7049829502,0.7718150771,0.04285714286,0.1591938461,0.1577045164,0.1605302545,0.2950170498,0.2281849229,0.9567567568,0.7982930353,0.8254316644,0.8229569169,0.6794300398,0.738025826,0.05405405405,0.124742814,0.124742814,0.1250867077,0.1233027424,0.1239628182,0.09628743241,0.1186440678,0.2201518375,0.1045323842,0.1393355578,1.962096534,1.236433701,2.977568537,0.5821310081
52,0.9548571429,0.8443536283,0.8445308761,0.8421434788,0.708981411,0.7757478159,0.04514285714,0.1556463717,0.1554691239,0.1578565212,0.291018589,0.2242521841,0.9545945946,0.801839396,0.8275643643,0.8254637896,0.6831667039,0.7417897967,0.05405405405,0.1234609679,0.1234609679,0.1237831895,0.122333302,0.122845086,0.09522108974,0.1166666667,0.2185538409,0.1025025646,0.13643012,1.96511809,1.236433701,2.977568537,0.5306734233
53,0.9537142857,0.8457208901,0.8458992613,0.8433528867,0.7111042289,0.777551924,0.04628571429,0.1542791099,0.1541007387,0.1566471133,0.2888957711,0.222448076,0.9535135135,0.8034507067,0.8289295504,0.8266903,0.6852568657,0.7436847544,0.05405405405,0.1222667898,0.1222667898,0.1225684747,0.1213027157,0.1217357814,0.09491894852,0.1147540984,0.2172237167,0.1018791696,0.1354158984,1.968084649,1.236433701,2.977568537,0.5469708284
54,0.9528571429,0.8463772417,0.8465092665,0.8460583246,0.7138827231,0.7793513381,0.04714285714,0.1536227583,0.1534907335,0.1539416754,0.2861172769,0.2206486619,0.9527027027,0.8044120017,0.8296199965,0.8292227017,0.6878899203,0.7455451185,0.05405405405,0.1211547267,0.1211547267,0.1214369814,0.1203986848,0.1207288455,0.09452830293,0.1129032258,0.2155025021,0.1017029644,0.135010635,1.975232532,1.236433701,2.977568537,0.5581287581
55,0.9534285714,0.8474652008,0.8494331693,0.8461059468,0.716394138,0.7812289015,0.04657142857,0.1525347992,0.1505668307,0.1538940532,0.283605862,0.2187710985,0.9532432432,0.8057278492,0.8323369925,0.8294111208,0.6902986301,0.7474675919,0.05405405405,0.1201195158,0.1201195158,0.1203834144,0.1195430826,0.1197879848,0.09487647371,0.1111111111,0.2140451616,0.1012207417,0.1342123929,1.976759007,1.236433701,2.977568537,0.5914383013
56,0.9534285714,0.850371237,0.8519249025,0.8460390728,0.7184499892,0.7837593597,0.04657142857,0.149628763,0.1480750975,0.1539609272,0.2815500108,0.2162406403,0.9532432432,0.8086223394,0.8346689286,0.829481406,0.6922975173,0.7499525007,0.05405405405,0.1191561785,0.1191561785,0.1194027594,0.1187253886,0.1188997972,0.09291722151,0.109375,0.2126014684,0.09950986126,0.1317995714,1.97972268,1.236433701,2.977568537,0.5657271241
57,0.9522857143,0.8505165464,0.8528926623,0.8457373015,0.7189742864,0.7841457447,0.04771428571,0.1494834536,0.1471073377,0.1542626985,0.2810257136,0.2158542553,0.9521621622,0.8090644553,0.8356520222,0.8293421893,0.692966039,0.7505470663,0.05405405405,0.1182600124,0.1182600124,0.1184902764,0.1178637336,0.1180248556,0.09334853999,0.1076923077,0.2110849321,0.09961561191,0.1318055385,1.988848547,1.236433701,2.977568537,0.5419938247
58,0.9517142857,0.8516579504,0.852426073,0.8463749867,0.7191054014,0.784783342,0.04828571429,0.1483420496,0.147573927,0.1536250133,0.2808945986,0.215216658,0.9516216216,0.810363959,0.8353617251,0.8300166991,0.6932688648,0.751348493,0.05405405405,0.1174265828,0.1174265828,0.117641491,0.1170340638,0.1171946908,0.09326057834,0.1060606061,0.2097832786,0.09904194728,0.1309227496,1.995130694,1.236433701,2.977568537,0.5460374816
59,0.9522857143,0.8534226613,0.8535594188,0.8469209607,0.7205528429,0.7864588819,0.04771428571,0.1465773387,0.1464405812,0.1530790393,0.2794471571,0.2135411181,0.9521621622,0.8121953024,0.8364754677,0.8306036821,0.6947099031,0.7530388566,0.05405405405,0.1166517132,0.1166517132,0.1168521862,0.1163547015,0.1164703763,0.09296242025,0.1044776119,0.208324477,0.09803563917,0.129478841,1.992894034,1.236433701,2.977568537,0.5319205698
60,0.952,0.8548126917,0.8539368343,0.8468693831,0.7208589979,0.7875163136,0.048,0.1451873083,0.1460631657,0.1531306169,0.2791410021,0.2124836864,0.9518918919,0.8136787331,0.8369146097,0.8306476416,0.6951076433,0.7541446395,0.05405405405,0.1159314748,0.1159314748,0.1166257441,0.115905419,0.1158804603,0.09229693978,0.1029411765,0.2069357348,0.09726435741,0.1283555295,1.992217953,1.236433701,2.977568537,0.5281933617
61,0.9514285714,0.8545172976,0.8531807367,0.8458454146,0.7193328523,0.7867009016,0.04857142857,0.1454827024,0.1468192633,0.1541545854,0.2806671477,0.2132990984,0.9513513514,0.8136548622,0.8363439346,0.8298314317,0.6938923853,0.7536010928,0.05405405405,0.1152621767,0.1152621767,0.1164257068,0.1153821422,0.1152755895,0.09256225269,0.1014492754,0.2059205607,0.09760987538,0.1287140495,1.986099327,1.236433701,2.977568537,0.5553565446
62,0.9505714286,0.8567955476,0.8530921864,0.8481331799,0.7212295369,0.788788625,0.04942857143,0.1432044524,0.1469078136,0.1518668201,0.2787704631,0.211211375,0.9505405405,0.8158923794,0.8363563678,0.8319378961,0.6956852273,0.7556160067,0.05405405405,0.1146403548,0.1146403548,0.1157290561,0.1148492834,0.1147016523,0.09135014368,0.1,0.2043687024,0.09621641632,0.1267874432,1.987569911,1.236433701,2.977568537,0.5881569539
63,0.9488571429,0.8581887135,0.8536449965,0.849490451,0.7228680405,0.7903616116,0.05114285714,0.1418112865,0.1463550035,0.150509549,0.2771319595,0.2096383884,0.9489189189,0.8173327198,0.8369166469,0.8332033338,0.6971711986,0.7571278395,0.05405405405,0.114062761,0.1145888001,0.1150807747,0.1146368474,0.1142894452,0.09046006515,0.0985915493,0.2031325735,0.09540473318,0.1256358996,1.993586596,1.236433701,2.977568537,0.5939705118
64,0.9488571429,0.8580366797,0.853734248,0.8505704781,0.7238219987,0.7907570751,0.05114285714,0.1419633203,0.146265752,0.1494295219,0.2761780013,0.2092429249,0.9489189189,0.8173900812,0.8370670354,0.8342467401,0.6981376205,0.7576347581,0.05405405405,0.1135263529,0.1140189964,0.1144776784,0.1141126623,0.1137655817,0.09046475215,0.09722222222,0.2016658936,0.09562270341,0.1258467423,1.995080525,1.236433701,2.977568537,0.5967912624
65,0.9488571429,0.8586193394,0.8546081748,0.8524005722,0.7261445587,0.7922509537,0.05114285714,0.1413806606,0.1453918252,0.1475994278,0.2738554413,0.2077490463,0.9489189189,0.8180852113,0.8379196269,0.8359303239,0.7002796097,0.7590856792,0.05405405405,0.1130282828,0.1134893218,0.1139167708,0.1137196269,0.113323375,0.0904058397,0.09589041096,0.2005885198,0.09533728068,0.1254006473,1.994710996,1.236433701,2.977568537,0.6023483136
66,0.9488571429,0.8591262802,0.8545283876,0.8523951705,0.7260071132,0.7925619994,0.05114285714,0.1408737198,0.1454716124,0.1476048295,0.2739928868,0.2074380006,0.9489189189,0.8187009118,0.8379084578,0.8359934005,0.7002188026,0.7594649193,0.05405405405,0.1125658873,0.1135380675,0.1133952345,0.113497009,0.1129693864,0.09066677703,0.09459459459,0.1994058916,0.09509450683,0.1250161445,1.998825499,1.236433701,2.977568537,0.5497898946
67,0.9482857143,0.8594422324,0.8556984931,0.852560893,0.7272181423,0.7933278216,0.05171428571,0.1405577676,0.1443015069,0.147439107,0.2727818577,0.2066721784,0.9483783784,0.8191355748,0.8390218468,0.8362021546,0.7013890684,0.7602683963,0.05405405405,0.1121366773,0.1130462035,0.1129104232,0.1130807954,0.1125531122,0.0902898263,0.09333333333,0.198076277,0.09497302978,0.1247960866,2.003167327,1.236433701,2.977568537,0.5453204539
68,0.948,0.8589684881,0.8554072664,0.8529765581,0.7273461539,0.7931232796,0.052,0.1410315119,0.1445927336,0.1470234419,0.2726538461,0.2068767204,0.9481081081,0.8188579493,0.8388240003,0.8366348704,0.7016043893,0.7602112804,0.05405405405,0.1117383283,0.1125886855,0.1124598531,0.1126283936,0.1121329772,0.0903881666,0.09210526316,0.1970187423,0.09537866023,0.1252728865,1.995916002,1.236433701,2.977568537,0.5791359009
69,0.948,0.8585286795,0.8552353584,0.8532624649,0.7274433965,0.7929314005,0.052,0.1414713205,0.1447646416,0.1467375351,0.2725566035,0.2070685995,0.9481081081,0.8185998172,0.8387274426,0.836940577,0.7017846265,0.7601557652,0.05405405405,0.1113686702,0.1121632219,0.1120411955,0.1122184744,0.1117450846,0.09041429183,0.09090909091,0.1958159644,0.09575574933,0.1257158477,1.998753305,1.236433701,2.977568537,0.5807775722
70,0.9488571429,0.8585192809,0.8557142459,0.8535291239,0.7280537792,0.7932205686,0.05114285714,0.1414807191,0.1442857541,0.1464708761,0.2719462208,0.2067794314,0.9489189189,0.8187144343,0.8392086668,0.8372282646,0.7024117196,0.7605167109,0.05405405405,0.111025679,0.1117676609,0.1116522679,0.1118624286,0.1114006927,0.08922963559,0.09210526316,0.1968426605,0.09583604902,0.1257727262,2.001019867,1.236433701,2.977568537,0.5396258937
71,0.9497142857,0.8593188591,0.8568394016,0.8546085213,0.7299175651,0.7945674174,0.05028571429,0.1406811409,0.1431605984,0.1453914787,0.2700824349,0.2054325826,0.9497297297,0.8195395782,0.8402604377,0.8382399166,0.704120939,0.7617958938,0.05405405405,0.1107074673,0.111399984,0.1112910272,0.1116220146,0.111124734,0.08805987402,0.09320804006,0.1980165393,0.0953626659,0.1251066881,1.994253187,1.236433701,2.977568537,0.5448080009
72,0.9477142857,0.8601787431,0.8587301212,0.8562288488,0.7328713957,0.7967122401,0.05228571429,0.1398212569,0.1412698788,0.1437711512,0.2671286043,0.2032877599,0.9478378378,0.8204105883,0.8419794619,0.8397350686,0.7067251421,0.7637260175,0.05405405405,0.1104122761,0.1110582983,0.1115181056,0.1117989524,0.1110497717,0.08709797967,0.09422508764,0.1992112932,0.09484271429,0.1243832737,2.000771844,1.236433701,2.977568537,0.519264606
73,0.9474285714,0.8619254691,0.8576072947,0.8568955575,0.7325572346,0.7975002547,0.05257142857,0.1380745309,0.1423927053,0.1431044425,0.2674427654,0.2024997453,0.9475675676,0.8220635527,0.8410034718,0.8403780206,0.7064733247,0.7644854983,0.05405405405,0.1101384671,0.1113061126,0.111170606,0.1117376591,0.1108707459,0.08646454729,0.09516338857,0.2004275329,0.09371554899,0.1228672137,2.008301949,1.236433701,2.977568537,0.5349078687
74,0.9471428571,0.8602952758,0.8562667428,0.8569364315,0.7314969246,0.7962001782,0.05285714286,0.1397047242,0.1437332572,0.1430635685,0.2685030754,0.2037998218,0.9472972973,0.8205529853,0.8398603457,0.840456953,0.7055799696,0.76333671,0.05405405405,0.1104523361,0.1115428038,0.1108473994,0.111621085,0.1109026617,0.08636604112,0.09602931078,0.2016658936,0.09468041957,0.1242208467,1.992110927,1.236433701,2.977568537,0.5539943097
75,0.9468571429,0.8605781936,0.8565590278,0.8575146833,0.7321457282,0.7966581354,0.05314285714,0.1394218064,0.1434409722,0.1424853167,0.2678542718,0.2033418646,0.947027027,0.8209083015,0.8401677976,0.8409910415,0.7062111425,0.7638214322,0.05405405405,0.1101804155,0.1111982631,0.11054686,0.111353878,0.1106411209,0.08610873233,0.09682866816,0.2016658936,0.09453739256,0.1240014907,1.992502792,1.236433701,2.977568537,0.5373728383
76,0.9457142857,0.8603348832,0.8568196536,0.8581735256,0.732994326,0.7969301209,0.05428571429,0.1396651168,0.1431803464,0.1418264744,0.267005674,0.2030698791,0.9459459459,0.820782263,0.840428262,0.8416046022,0.7070059384,0.7641285666,0.05405405405,0.1099276135,0.1108772001,0.1102674621,0.1110935781,0.1103963351,0.08597632976,0.09756677432,0.2029270357,0.09475671111,0.1242539303,1.992363488,1.236433701,2.977568537,0.4912659685
77,0.9462857143,0.8586201706,0.8574480107,0.8585990664,0.7338671085,0.7966330585,0.05371428571,0.1413798294,0.1425519893,0.1414009336,0.2661328915,0.2033669415,0.9464864865,0.8192307846,0.8410165826,0.8420143555,0.7078411143,0.7638763458,0.05405405405,0.1102670192,0.1105781191,0.110007775,0.1108628687,0.110403618,0.08598860808,0.09824849042,0.2029270357,0.09570884591,0.1256357058,1.984804282,1.236433701,2.977568537,0.5193169895
78,0.946,0.8597131462,0.8594980289,0.858340321,0.7354204248,0.7979604409,0.054,0.1402868538,0.1405019711,0.141659679,0.2645795752,0.2020395591,0.9462162162,0.8202830479,0.8428627402,0.8418199368,0.7092548928,0.7651103091,0.05405405405,0.1100117649,0.1102996074,0.1097664581,0.1106996904,0.1102115092,0.0854395235,0.09887826766,0.2042116469,0.09503836208,0.1247110696,1.986957083,1.236433701,2.977568537,0.5036707396
79,0.9462857143,0.8606525004,0.8596416111,0.8607525892,0.7377126357,0.7995764809,0.05371428571,0.1393474996,0.1403583889,0.1392474108,0.2622873643,0.2004235191,0.9464864865,0.8210814942,0.8430262717,0.8439896187,0.711309513,0.7665496662,0.05405405405,0.1103520246,0.1100403326,0.1095422558,0.110594158,0.1102685814,0.08487372143,0.09946018535,0.2042116469,0.0942053052,0.1237424935,1.990048952,1.236433701,2.977568537,0.5228772721
80,0.946,0.8613528664,0.8597996613,0.8615923593,0.7386243975,0.8002932679,0.054,0.1386471336,0.1402003387,0.1384076407,0.2613756025,0.1997067321,0.9462162162,0.8217704134,0.8431805461,0.8447616148,0.7121545216,0.7672437444,0.05405405405,0.1100935109,0.1097990386,0.1093339927,0.1104180235,0.1100704629,0.08508659171,0.09999798486,0.2042116469,0.09382393155,0.1231828311,2.00783264,1.236433701,2.977568537,0.5140422385
81,0.9454285714,0.8617419827,0.8608356609,0.8615837453,0.7394783825,0.8007881142,0.05457142857,0.1382580173,0.1391643391,0.1384162547,0.2605216175,0.1992118858,0.9456756757,0.8220099494,0.8441219284,0.844784569,0.7129455383,0.7676767806,0.05405405405,0.1104334782,0.1095745427,0.1091405695,0.1102665259,0.1101123143,0.08467177804,0.1004951001,0.2055204429,0.09346672317,0.1227733115,2.011874508,1.236433701,2.977568537,0.5433229753
82,0.9454285714,0.8620749224,0.8610317891,0.8608104552,0.7390898339,0.8008708569,0.05457142857,0.1379250776,0.1389682109,0.1391895448,0.2609101661,0.1991291431,0.9456756757,0.8223746625,0.8443140792,0.8440974437,0.7126108728,0.7677763791,0.05405405405,0.1101712489,0.1093657323,0.10954346,0.1103159371,0.1100216059,0.08520610385,0.1009546851,0.2055204429,0.09333349826,0.1225397131,2.011645991,1.236433701,2.977568537,0.5237567583
83,0.9465714286,0.8628091722,0.8609769273,0.8616524176,0.7395925055,0.8014352198,0.05342857143,0.1371908278,0.1390230727,0.1383475824,0.2604074945,0.1985647802,0.9467567568,0.8229272478,0.8442856432,0.844857078,0.7131037641,0.7682725258,0.05405405405,0.1105101513,0.1091715612,0.1093392265,0.1101612937,0.1100689518,0.0843744853,0.1013796382,0.2055204429,0.09273368548,0.1218176765,1.99599596,1.236433701,2.977568537,0.5378192824
84,0.9448571429,0.8633800129,0.85891809,0.8616749671,0.7379658465,0.8007545944,0.05514285714,0.1366199871,0.14108191,0.1383250329,0.2620341535,0.1992454056,0.9451351351,0.8234972499,0.8424679929,0.8449051131,0.7117078803,0.767732036,0.05405405405,0.1102440054,0.108991047,0.1091490284,0.1098566668,0.1098129534,0.08399504707,0.1017726249,0.2068541689,0.09245132262,0.1213807474,1.994993098,1.236433701,2.977568537,0.4932089429
85,0.944,0.8633492451,0.8610071229,0.8616424537,0.7397087933,0.8016473961,0.056,0.1366507549,0.1389928771,0.1383575463,0.2602912067,0.1983526039,0.9443243243,0.8235457953,0.8443396442,0.8448952365,0.7132610247,0.7685557268,0.05405405405,0.1099952657,0.1088232678,0.1089719553,0.109802071,0.1096875476,0.08446026326,0.1021360972,0.2068541689,0.09254386975,0.1214565718,1.985838109,1.236433701,2.977568537,0.5113376597
86,0.9445714286,0.8644139805,0.8591148165,0.8627453729,0.7391045255,0.801797997,0.05542857143,0.1355860195,0.1408851835,0.1372546271,0.2608954745,0.198202003,0.9448648649,0.824569187,0.8426669242,0.845884957,0.7127319188,0.768727692,0.05405405405,0.1097629187,0.1092544659,0.1088071497,0.1098906067,0.1096705213,0.08278484203,0.1024723127,0.2068541689,0.09188071193,0.1205493537,1.978077896,1.236433701,2.977568537,0.4886322783
87,0.9451428571,0.8635075952,0.8587704131,0.864500041,0.7402761183,0.8019160298,0.05485714286,0.1364924048,0.1412295869,0.135499959,0.2597238817,0.1980839702,0.9454054054,0.8238103488,0.8423666889,0.8474703975,0.7137859938,0.76885912,0.05405405405,0.1095459952,0.1090718057,0.1086538046,0.1098000073,0.1095358493,0.08360948287,0.1027833501,0.2068541689,0.0925863976,0.1214166536,1.963744916,1.236433701,2.977568537,0.5119232921
88,0.9454285714,0.8617845561,0.8592814124,0.8635826618,0.7400128852,0.800619452,0.05457142857,0.1382154439,0.1407185876,0.1364173382,0.2599871148,0.199380548,0.9456756757,0.8221566835,0.8428380811,0.846670888,0.7135715362,0.7677063178,0.05405405405,0.1099325051,0.1089015517,0.1085111611,0.1096224454,0.1095623833,0.08438738021,0.1030711248,0.2082136012,0.09364882576,0.1228770639,1.961819137,1.236433701,2.977568537,0.5326619535
89,0.9471428571,0.8630550625,0.8593549197,0.8623030768,0.7389907593,0.8008243261,0.05285714286,0.1369449375,0.1406450803,0.1376969232,0.2610092407,0.1991756739,0.9472972973,0.8233607968,0.8428705979,0.8455476141,0.7126436334,0.7679050172,0.05405405405,0.1097057512,0.1093326692,0.1083785062,0.1097154346,0.1094967398,0.08369760221,0.1033374021,0.2082136012,0.0928454699,0.1217863275,1.953597057,1.236433701,2.977568537,0.5276401177
90,0.9471428571,0.8609307855,0.858927823,0.8627547801,0.7390336785,0.7997493513,0.05285714286,0.1390692145,0.141072177,0.1372452199,0.2609663215,0.2002506487,0.9472972973,0.8214164498,0.8424980181,0.8459659331,0.7127017402,0.7669439662,0.05405405405,0.1100843949,0.1091469112,0.10825517,0.1095617086,0.1095518927,0.08358493047,0.1035838099,0.2082136012,0.09408752472,0.1235413527,1.966689165,1.236433701,2.977568537,0.5015984022
91,0.9457142857,0.8596882474,0.8600433379,0.8624274171,0.7397053963,0.7993301182,0.05428571429,0.1403117526,0.1399566621,0.1375725829,0.2602946037,0.2006698818,0.9459459459,0.8202162019,0.8434934243,0.8456863739,0.7133180486,0.7665533899,0.05405405405,0.1104396982,0.108973451,0.1081405242,0.1094580823,0.109647852,0.0832876259,0.1038118495,0.2082136012,0.0948084008,0.124563949,1.961628343,1.236433701,2.977568537,0.5060341631
92,0.9454285714,0.8592726236,0.8604833641,0.8637597321,0.7412192115,0.7998671693,0.05457142857,0.1407273764,0.1395166359,0.1362402679,0.2587807885,0.2001328307,0.9456756757,0.8198932609,0.8438914632,0.8468826462,0.7146758165,0.7670552715,0.05405405405,0.1101809936,0.1088115518,0.1080339795,0.1094190876,0.1095305035,0.08339623642,0.1040229062,0.2082136012,0.09521226644,0.1250162423,1.946658648,1.236433701,2.977568537,0.5135735602
93,0.9457142857,0.8608845029,0.8610108672,0.863470538,0.7415221182,0.8010339047,0.05428571429,0.1391154971,0.1389891328,0.136529462,0.2584778818,0.1989660953,0.9459459459,0.8214027298,0.8443725134,0.8465945322,0.7149351761,0.7680999611,0.05405405405,0.1099388521,0.1086605119,0.1085274386,0.1095828457,0.1095116804,0.0831832097,0.1042182585,0.2082136012,0.09418571924,0.1236278442,1.938143857,1.236433701,2.977568537,0.5077834843
94,0.9448571429,0.8614496497,0.8607692145,0.8644962622,0.7422445349,0.801764128,0.05514285714,0.1385503503,0.1392307855,0.1355037378,0.2577554651,0.198235872,0.9451351351,0.8219934661,0.8441548791,0.8475250895,0.7155833104,0.7687788514,0.05405405405,0.1097123596,0.108519664,0.1083972718,0.1094933773,0.1093815505,0.08286097951,0.1043990868,0.2082136012,0.09383925432,0.1231503541,1.942945904,1.236433701,2.977568537,0.5105579899
95,0.9445714286,0.8609357475,0.86124551,0.8646674736,0.7427260374,0.8017483517,0.05542857143,0.1390642525,0.13875449,0.1353325264,0.2572739626,0.1982516483,0.9448648649,0.8215947133,0.8445904035,0.8476841863,0.716038474,0.7688025717,0.05405405405,0.1095006346,0.1083883746,0.1082757867,0.1094025726,0.1092512547,0.08405421485,0.1045664809,0.2095995488,0.09425818037,0.1236549694,1.945367952,1.236433701,2.977568537,0.5141495128
96,0.9451428571,0.8608950437,0.8618308621,0.866263679,0.7446584055,0.8027494198,0.05485714286,0.1391049563,0.1381691379,0.133736321,0.2553415945,0.1972505802,0.9454054054,0.8216245484,0.8451347011,0.8491224712,0.7177577509,0.7697159379,0.05405405405,0.1093028288,0.1082660427,0.1081624536,0.1094034086,0.1091732665,0.08408715758,0.1047214476,0.2095995488,0.09433437854,0.1237240371,1.95894208,1.236433701,2.977568537,0.497617804
97,0.9457142857,0.8620769526,0.8622946043,0.8660658115,0.7448684268,0.8034786324,0.05428571429,0.1379230474,0.1377053957,0.1339341885,0.2551315732,0.1965213676,0.9459459459,0.8227236356,0.8455551005,0.8489582391,0.7179773568,0.7703971514,0.05405405405,0.1091181283,0.1081520995,0.1080567696,0.1093012339,0.1090518587,0.08389541223,0.1048649168,0.2095995488,0.09359904083,0.1227173002,1.960916596,1.236433701,2.977568537,0.5098887893
98,0.9462857143,0.8625879288,0.8612376027,0.8675772364,0.7453243998,0.8040967823,0.05371428571,0.1374120712,0.1387623973,0.1324227636,0.2546756002,0.1959032177,0.9464864865,0.8232226425,0.8446193962,0.8503116348,0.7183403813,0.7709341833,0.05405405405,0.108945754,0.1086408661,0.1079582578,0.1095332841,0.1090814401,0.08363922359,0.104997748,0.2095995488,0.09331473992,0.1223044805,1.96609276,1.236433701,2.977568537,0.5336857791
99,0.9462857143,0.8626173919,0.8628802439,0.8663415679,0.7457438825,0.8043548393,0.05371428571,0.1373826081,0.1371197561,0.1336584321,0.2542561175,0.1956451607,0.9464864865,0.8233089025,0.8460931272,0.8492217629,0.7187312828,0.7711952734,0.05405405405,0.1087849615,0.1085037363,0.1078664663,0.1094410856,0.1089695984,0.0827502653,0.1051207355,0.2095995488,0.09332497421,0.1222986168,1.963318546,1.236433701,2.977568537,0.5540024696
100,0.9462857143,0.8639755603,0.8625548915,0.8655897474,0.7448108058,0.804498074,0.05371428571,0.1360244397,0.1374451085,0.1344102526,0.2551891942,0.195501926,0.9464864865,0.82456505,0.845804757,0.8485625483,0.7179318789,0.7713657133,0.05405405405,0.1086350414,0.1083756158,0.1077809675,0.1092686268,0.1088191923,0.08186857568,0.1052346133,0.2095995488,0.09244390952,0.1211174293,1.962357167,1.236433701,2.977568537,0.5396376451
101,0.9448571429,0.8624705865,0.8629959876,0.8667587122,0.7461814393,0.8044250258,0.05514285714,0.1375294135,0.1370040124,0.1332412878,0.2538185607,0.1955749742,0.9451351351,0.8232682245,0.8462047262,0.8496098177,0.7191435712,0.7713165828,0.05405405405,0.1084953189,0.1082559749,0.1077013572,0.1092610349,0.1087523628,0.08176743602,0.1053400602,0.2095995488,0.09350653706,0.1224841161,1.951452009,1.236433701,2.977568537,0.5794460675
102,0.9451428571,0.8621314057,0.8657661425,0.8666413477,0.7484576501,0.8054691026,0.05485714286,0.1378685943,0.1342338575,0.1333586523,0.2515423499,0.1945308974,0.9454054054,0.8230108527,0.8486792473,0.8495156638,0.7211551489,0.7722522267,0.05405405405,0.1083651529,0.1081443076,0.1076272541,0.1093169345,0.1087260857,0.08107917591,0.1054377039,0.2095995488,0.09376763038,0.1228065708,1.958410324,1.236433701,2.977568537,0.5397610973
103,0.946,0.8611176274,0.8650566929,0.866624733,0.7477786776,0.8046156627,0.054,0.1388823726,0.1349433071,0.133375267,0.2522213224,0.1953843373,0.9462162162,0.8221375619,0.8480620969,0.849504228,0.7205897331,0.771523906,0.05405405405,0.108243936,0.1080401314,0.1075582982,0.1091870833,0.1086142644,0.08089425113,0.1055281247,0.2095995488,0.09450359975,0.1237404701,1.965045586,1.236433701,2.977568537,0.5336645842
104,0.9448571429,0.8623338366,0.8648255711,0.8651534622,0.7463275828,0.8044317862,0.05514285714,0.1376661634,0.1351744289,0.1348465378,0.2536724172,0.1955682138,0.9451351351,0.8232519993,0.8478579849,0.8482016978,0.7193308644,0.771395926,0.05405405405,0.108131093,0.1079429869,0.1074941507,0.1090134365,0.1084799666,0.08111724922,0.1056118594,0.2095995488,0.09371457625,0.1226824542,1.96729158,1.236433701,2.977568537,0.5146043639
105,0.944,0.8613857411,0.864872504,0.8661308947,0.7472186285,0.8045094846,0.056,0.1386142589,0.135127496,0.1338691053,0.2527813715,0.1954905154,0.9443243243,0.8223511248,0.8479118468,0.8490753194,0.7201343526,0.7714424524,0.05405405405,0.1085624643,0.1078524377,0.1074344927,0.1089938205,0.1086169661,0.08070163545,0.1056894046,0.2095995488,0.09412499057,0.123367643,1.966516353,1.236433701,2.977568537,0.54831824
106,0.9428571429,0.8608179861,0.8655808269,0.866207024,0.7479122982,0.8045316011,0.05714285714,0.1391820139,0.1344191731,0.133792976,0.2520877018,0.1954683989,0.9432432432,0.8218695011,0.8485499764,0.8491444748,0.7207635245,0.7714820928,0.05405405405,0.1084306337,0.1077680695,0.1073790241,0.1089637131,0.1085515531,0.08091916281,0.1057612197,0.2095995488,0.09457291549,0.123915182,1.976855802,1.236433701,2.977568537,0.544446188
